Subúrbio,Endereço,Salas,Tipo,Distância,Código Postal,Quartos,Banheiros,Garagem,Tamanho do Terreno,Área Construída,Ano de Construção,Latitude,Longitude,Quantidade de Imóveis na Região,Preço,Preço Previsto LightGBM,Erro Percentual
Bentleigh East,3/14 Malane St,3,Casa,13.9,3165.0,3.0,2.0,1.0,188.0,,,-37.9193,145.0553,10969.0,"$750,000.00","$813,684.45",8.49%
Bentleigh East,2/111 Marlborough St,3,Apartamento,13.9,3165.0,3.0,2.0,2.0,252.0,,1994.0,-37.9085,145.0683,10969.0,"$800,000.00","$832,188.95",4.02%
Bentleigh East,2/119 Marlborough St,2,Apartamento,13.9,3165.0,2.0,1.0,1.0,154.0,80.0,2000.0,-37.9079,145.0685,10969.0,"$655,000.00","$576,459.59",11.99%
Bentleigh East,3 Molden St,5,Casa,13.9,3165.0,5.0,3.0,2.0,623.0,257.0,1950.0,-37.9066,145.0541,10969.0,"$1,550,000.00","$1,638,342.41",5.70%
Bentleigh East,2/53 Moylan St,3,Casa,13.9,3165.0,3.0,1.0,1.0,250.0,105.0,1980.0,-37.9087,145.0537,10969.0,"$835,000.00","$967,931.72",15.92%
Bentleigh East,3b Noora Av,3,Terreno,13.9,3165.0,,,,,,,,,10969.0,"$884,000.00","$1,080,702.51",22.25%
Bentleigh East,75 Orange St,3,Casa,13.9,3165.0,4.0,1.0,3.0,701.0,,,-37.9178,145.0815,10969.0,"$1,140,000.00","$1,199,125.78",5.19%
Bentleigh East,18 Paloma St,2,Casa,13.9,3165.0,3.0,1.0,2.0,678.0,,,-37.9146,145.0767,10969.0,"$1,120,000.00","$1,143,505.49",2.10%
Bentleigh East,31b Purtell St,4,Terreno,13.9,3165.0,3.0,2.0,2.0,319.0,256.0,2015.0,-37.9256,145.0533,10969.0,"$1,465,000.00","$1,155,310.31",21.14%
Bentleigh East,24 Veronica St,3,Casa,13.9,3165.0,3.0,1.0,1.0,587.0,96.0,1950.0,-37.9241,145.0763,10969.0,"$910,000.00","$1,073,484.05",17.97%
Bentleigh East,2/14 Wamba Rd,3,Apartamento,13.9,3165.0,3.0,2.0,1.0,388.0,123.0,2007.0,-37.9329,145.053,10969.0,"$920,000.00","$890,154.94",3.24%
Bentleigh East,14 Charles St,3,Terreno,13.9,3165.0,3.0,2.0,2.0,230.0,160.0,2012.0,-37.9179,145.0592,10969.0,"$935,000.00","$1,026,526.23",9.79%
Bentleigh East,14 Florence St,3,Casa,13.9,3165.0,3.0,1.0,2.0,543.0,163.0,1970.0,-37.9242,145.0705,10969.0,"$977,000.00","$1,055,779.92",8.06%
Bentleigh East,1 Jassa St,3,Casa,13.9,3165.0,3.0,1.0,2.0,686.0,122.0,1950.0,-37.9113,145.0765,10969.0,"$1,352,000.00","$1,195,372.87",11.58%
Bentleigh East,12 Millard St,4,Casa,13.9,3165.0,4.0,2.0,2.0,575.0,160.0,1960.0,-37.9274,145.0654,10969.0,"$1,115,000.00","$1,163,905.41",4.39%
Bentleigh East,4 Adrian St,3,Casa,13.9,3165.0,3.0,1.0,1.0,710.0,,1966.0,-37.9324,145.0577,10969.0,"$780,000.00","$1,064,366.51",36.46%
Bentleigh East,21 Beddoe Av,2,Casa,13.9,3165.0,,,,,,,,,10969.0,"$940,000.00","$1,072,637.10",14.11%
Bentleigh East,40 Chesterville Dr,3,Casa,13.9,3165.0,3.0,2.0,2.0,1080.0,,,-37.9233,145.0674,10969.0,"$1,115,000.00","$1,438,734.29",29.03%
Bentleigh East,54 Elizabeth St,3,Casa,13.9,3165.0,3.0,1.0,2.0,692.0,147.0,1949.0,-37.9232,145.0563,10969.0,"$1,197,000.00","$1,288,660.93",7.66%
Bentleigh East,2/10 Matthews Rd,2,Apartamento,13.9,3165.0,2.0,2.0,2.0,0.0,83.0,2011.0,-37.9292,145.0708,10969.0,"$485,000.00","$599,164.46",23.54%
Bentleigh East,1/26 Patricia St,3,Apartamento,13.9,3165.0,3.0,2.0,1.0,316.0,,1950.0,-37.9245,145.0773,10969.0,"$810,000.00","$916,200.64",13.11%
Bentleigh East,39 Shrewsbury St,4,Casa,13.9,3165.0,4.0,1.0,1.0,582.0,151.0,1960.0,-37.9129,145.0598,10969.0,"$1,365,000.00","$1,184,723.82",13.21%
Bentleigh East,579 Warrigal Rd,3,Casa,13.9,3165.0,0.0,0.0,0.0,456.0,,,-37.9314,145.0808,10969.0,"$700,000.00","$941,844.08",34.55%
Bentleigh East,10 Boronia St,4,Casa,13.9,3165.0,4.0,2.0,2.0,598.0,337.0,2006.0,-37.9138,145.0774,10969.0,"$1,698,888.00","$1,319,811.85",22.31%
Bentleigh East,15a England St,4,Terreno,13.9,3165.0,,,,,,,,,10969.0,"$1,300,000.00","$1,135,228.26",12.67%
Bentleigh East,15b England St,4,Terreno,13.9,3165.0,,,,,,,,,10969.0,"$1,400,000.00","$1,220,825.06",12.80%
Bentleigh East,9b Latham St,4,Terreno,13.9,3165.0,,,,,,,,,10969.0,"$1,260,000.00","$1,135,228.26",9.90%
Bentleigh East,20 McGuinness Rd,4,Casa,13.9,3165.0,4.0,2.0,2.0,639.0,,,-37.9258,145.075,10969.0,"$1,150,000.00","$1,263,400.76",9.86%
Bentleigh East,6/1126 North Rd,2,Apartamento,13.9,3165.0,2.0,1.0,1.0,0.0,,2012.0,-37.9096,145.0843,10969.0,"$340,000.00","$377,895.76",11.15%
Bentleigh East,76 Bignell Rd,3,Casa,13.9,3165.0,3.0,1.0,2.0,576.0,,,-37.9362,145.0691,10969.0,"$1,000,000.00","$1,017,043.28",1.70%
Bentleigh East,2/12 Brosa Av,3,Terreno,13.9,3165.0,,,,,,,,,10969.0,"$1,150,000.00","$1,080,702.51",6.03%
Bentleigh East,5a Cavalier St,3,Terreno,13.9,3165.0,3.0,2.0,1.0,283.0,28.0,2010.0,-37.9142,145.08,10969.0,"$965,000.00","$969,637.94",0.48%
Bentleigh East,2/5 Connie St,3,Apartamento,13.9,3165.0,3.0,2.0,2.0,365.0,150.0,2011.0,-37.9225,145.0754,10969.0,"$870,000.00","$957,528.08",10.06%
Bentleigh East,23 Gardeners Rd,3,Casa,13.9,3165.0,3.0,1.0,1.0,764.0,,,-37.9143,145.0629,10969.0,"$1,405,000.00","$1,375,616.18",2.09%
Bentleigh East,113a MacKie Rd,4,Casa,13.9,3165.0,,,,,,,,,10969.0,"$1,100,000.00","$1,239,271.62",12.66%
Bentleigh East,123 MacKie Rd,3,Casa,13.9,3165.0,3.0,2.0,3.0,629.0,168.0,1950.0,-37.912,145.0752,10969.0,"$1,161,000.00","$1,180,392.40",1.67%
Bentleigh East,44a McGuinness Rd,4,Terreno,13.9,3165.0,,,,,,,,,10969.0,"$1,080,000.00","$1,220,825.06",13.04%
Bentleigh East,11 Melball St,3,Casa,13.9,3165.0,3.0,1.0,3.0,676.0,146.0,1970.0,-37.9307,145.0531,10969.0,"$1,266,000.00","$1,280,983.81",1.18%
Bentleigh East,2/8 Rudyard St,3,Terreno,13.9,3165.0,3.0,2.0,2.0,194.0,200.0,2008.0,-37.9272,145.0801,10969.0,"$700,000.00","$775,783.20",10.83%
Bentleigh East,2A Barrani St,4,Terreno,13.9,3165.0,4.0,4.0,2.0,363.0,265.0,2012.0,-37.9116,145.0686,10969.0,"$1,325,000.00","$1,327,062.67",0.16%
Bentleigh East,2/16 Bessie St,3,Apartamento,13.9,3165.0,3.0,2.0,1.0,281.0,132.0,2005.0,-37.9257,145.0811,10969.0,"$770,000.00","$770,984.90",0.13%
Bentleigh East,177 Bignell Rd,3,Casa,13.9,3165.0,3.0,1.0,6.0,542.0,538.0,,-37.9272,145.0705,10969.0,"$1,110,000.00","$1,181,075.87",6.40%
Bentleigh East,1/6 Brad St,1,Apartamento,13.9,3165.0,1.0,1.0,1.0,0.0,99.0,1970.0,-37.9315,145.0619,10969.0,"$380,000.00","$318,452.85",16.20%
Bentleigh East,98 Brady Rd,4,Casa,13.9,3165.0,4.0,2.0,2.0,620.0,158.0,1980.0,-37.9281,145.0669,10969.0,"$1,175,000.00","$1,257,923.81",7.06%
Bentleigh East,3 Forrest St,3,Casa,13.9,3165.0,3.0,1.0,1.0,640.0,120.0,1960.0,-37.916,145.0776,10969.0,"$1,200,000.00","$1,160,726.28",3.27%
Bentleigh East,88 MacKie Rd,4,Casa,13.9,3165.0,4.0,1.0,2.0,684.0,196.0,1970.0,-37.9147,145.0751,10969.0,"$1,370,000.00","$1,322,448.70",3.47%
Bentleigh East,4 Mawby Rd,4,Casa,13.9,3165.0,4.0,1.0,1.0,725.0,186.0,1950.0,-37.9289,145.0502,10969.0,"$1,433,500.00","$1,323,247.72",7.69%
Bentleigh East,370 McKinnon Rd,2,Casa,13.9,3165.0,2.0,1.0,2.0,724.0,,,-37.9135,145.0557,10969.0,"$1,630,000.00","$1,460,166.61",10.42%
Bentleigh East,43 Wards Gr,3,Casa,13.9,3165.0,3.0,1.0,3.0,676.0,,,-37.9233,145.0616,10969.0,"$1,360,000.00","$1,195,382.14",12.10%
Bentleigh East,45 Chesterville Dr,4,Casa,13.9,3165.0,3.0,1.0,2.0,741.0,,,-37.9229,145.0673,10969.0,"$900,000.00","$1,091,594.51",21.29%
Bentleigh East,61 Molden St,3,Terreno,13.9,3165.0,3.0,2.0,1.0,210.0,131.0,2005.0,-37.9075,145.061,10969.0,"$860,000.00","$872,560.19",1.46%
Bentleigh East,75b Parkmore Rd,3,Terreno,13.9,3165.0,,,,,,,,,10969.0,"$1,216,000.00","$1,080,702.51",11.13%
Bentleigh East,30 Browns Rd,2,Apartamento,13.9,3165.0,2.0,1.0,2.0,318.0,,,-37.9218,145.0563,10969.0,"$772,500.00","$665,104.82",13.90%
Bentleigh East,15 Cormick St,3,Casa,13.9,3165.0,3.0,1.0,1.0,598.0,,,-37.9216,145.073,10969.0,"$1,001,000.00","$1,082,233.81",8.12%
Bentleigh East,3/2 Garden Rd,2,Apartamento,13.9,3165.0,2.0,1.0,1.0,194.0,114.0,1995.0,-37.9107,145.0598,10969.0,"$715,000.00","$614,743.42",14.02%
Bentleigh East,6 Gray St,3,Casa,13.9,3165.0,3.0,1.0,1.0,0.0,,,-37.9218,145.053,10969.0,"$801,000.00","$927,420.74",15.78%
Bentleigh East,7 Larman St,3,Casa,13.9,3165.0,,,,,,,,,10969.0,"$1,155,000.00","$1,176,951.94",1.90%
Bentleigh East,2/5 Pell St,3,Terreno,13.9,3165.0,3.0,2.0,2.0,208.0,,,-37.9108,145.0794,10969.0,"$882,000.00","$916,702.49",3.93%
Bentleigh East,41 Wards Gr,2,Casa,13.9,3165.0,2.0,1.0,1.0,687.0,,,-37.9234,145.0616,10969.0,"$1,180,000.00","$1,245,088.67",5.52%
Bentleigh East,30A Almurta Rd,3,Terreno,13.9,3165.0,3.0,2.0,2.0,222.0,,,-37.9241,145.0668,10969.0,"$840,000.00","$939,152.61",11.80%
Bentleigh East,1/811 Centre Rd,2,Casa,13.9,3165.0,2.0,1.0,1.0,0.0,115.0,1950.0,-37.9212,145.0606,10969.0,"$710,000.00","$726,506.44",2.32%
Bentleigh East,335 Chesterville Rd,4,Casa,13.9,3165.0,4.0,2.0,2.0,643.0,,,-37.9295,145.063,10969.0,"$1,040,000.00","$1,175,683.09",13.05%
Bentleigh East,71 Deakin St,5,Casa,13.9,3165.0,5.0,3.0,2.0,583.0,296.0,2007.0,-37.9143,145.0699,10969.0,"$1,550,000.00","$1,526,682.39",1.50%
Bentleigh East,2/42 Gowrie St,3,Casa,13.9,3165.0,3.0,2.0,2.0,258.0,,,-37.9162,145.0799,10969.0,"$930,000.00","$900,830.65",3.14%
Bentleigh East,2/12 Hodgson Gr,3,Apartamento,13.9,3165.0,3.0,1.0,2.0,406.0,100.0,1996.0,-37.9286,145.0737,10969.0,"$790,000.00","$799,567.72",1.21%
Bentleigh East,5 Konrad St,3,Casa,13.9,3165.0,3.0,1.0,2.0,625.0,,,-37.927,145.0645,10969.0,"$1,040,000.00","$1,116,014.23",7.31%
Bentleigh East,18 Patricia St,3,Casa,13.9,3165.0,3.0,1.0,2.0,596.0,144.0,1960.0,-37.9251,145.0771,10969.0,"$1,020,000.00","$1,080,793.14",5.96%
Bentleigh East,2 Sanicki Ct,3,Terreno,13.9,3165.0,3.0,1.0,2.0,233.0,,,-37.9376,145.0784,10969.0,"$670,000.00","$689,170.60",2.86%
Bentleigh East,8 Stockdale Av,5,Casa,13.9,3165.0,,,,,,,,,10969.0,"$1,305,000.00","$1,452,215.88",11.28%
Bentleigh East,10a Stratford Av,4,Terreno,13.9,3165.0,,,,,,,,,10969.0,"$1,235,000.00","$1,220,825.06",1.15%
Bentleigh East,2/25 Brooks St,3,Apartamento,13.9,3165.0,3.0,2.0,2.0,261.0,,,-37.9163,145.0779,10969.0,"$800,000.00","$919,275.75",14.91%
Bentleigh East,2/34 Browns Rd,4,Terreno,13.9,3165.0,3.0,2.0,2.0,209.0,,,-37.9213,145.0565,10969.0,"$1,120,000.00","$994,589.42",11.20%
Bentleigh East,16a Daphne St,3,Terreno,13.9,3165.0,3.0,2.0,2.0,321.0,,,-37.9181,145.0586,10969.0,"$970,000.00","$949,843.68",2.08%
Bentleigh East,1/4 Daphne St,3,Terreno,13.9,3165.0,3.0,2.0,1.0,300.0,,,-37.9189,145.0584,10969.0,"$787,500.00","$1,008,781.69",28.10%
Bentleigh East,81 Kennedy St,6,Casa,13.9,3165.0,,,,,,,,,10969.0,"$1,300,000.00","$1,475,962.72",13.54%
Bentleigh East,24 Kurrajong St,3,Casa,13.9,3165.0,3.0,1.0,1.0,598.0,,,-37.9129,145.0786,10969.0,"$950,000.00","$1,004,722.48",5.76%
Bentleigh East,69 Lancaster St,4,Casa,13.9,3165.0,,,,,,,,,10969.0,"$1,600,000.00","$1,334,978.30",16.56%
Bentleigh East,3b Manuka St,3,Casa,13.9,3165.0,3.0,2.0,1.0,185.0,122.0,2012.0,-37.9159,145.0787,10969.0,"$886,000.00","$777,772.99",12.22%
Bentleigh East,25a Surrey St,4,Terreno,13.9,3165.0,,,,,,,,,10969.0,"$1,210,000.00","$1,220,825.06",0.89%
Bentleigh East,36a Barrington St,3,Terreno,13.9,3165.0,3.0,2.0,1.0,209.0,,,-37.9131,145.07,10969.0,"$780,000.00","$835,808.13",7.15%
Bentleigh East,3 Belinda Ct,4,Casa,13.9,3165.0,4.0,2.0,3.0,625.0,198.0,1997.0,-37.9374,145.0726,10969.0,"$1,015,000.00","$1,234,415.20",21.62%
Bentleigh East,10a Bevis St,4,Terreno,13.9,3165.0,,,,,,,,,10969.0,"$1,200,000.00","$1,135,228.26",5.40%
Bentleigh East,1/3 Brady Rd,3,Apartamento,13.9,3165.0,3.0,2.0,2.0,395.0,,2001.0,-37.9364,145.0649,10969.0,"$830,000.00","$901,879.64",8.66%
Bentleigh East,9 Colin St,3,Casa,13.9,3165.0,3.0,1.0,1.0,643.0,,,-37.9237,145.0527,10969.0,"$1,241,000.00","$1,231,065.79",0.80%
Bentleigh East,27 Connie St,4,Casa,13.9,3165.0,4.0,2.0,2.0,610.0,167.0,1950.0,-37.9207,145.0757,10969.0,"$1,255,000.00","$1,289,654.75",2.76%
Bentleigh East,54a MacKie Rd,4,Terreno,13.9,3165.0,,,,,,,,,10969.0,"$1,025,000.00","$1,135,228.26",10.75%
Bentleigh East,8 Marlborough St,3,Casa,13.9,3165.0,3.0,1.0,1.0,593.0,94.0,1950.0,-37.9178,145.067,10969.0,"$1,320,000.00","$1,103,768.46",16.38%
Bentleigh East,1/39 Neville St,3,Casa,13.9,3165.0,3.0,2.0,1.0,326.0,133.0,1950.0,-37.9236,145.0545,10969.0,"$870,000.00","$1,072,153.31",23.24%
Bentleigh East,4 Wingate St,4,Casa,13.9,3165.0,4.0,2.0,2.0,592.0,219.0,2013.0,-37.9351,145.0572,10969.0,"$1,472,500.00","$1,270,955.53",13.69%
Bentleigh East,25 Anarth St,2,Casa,13.9,3165.0,2.0,2.0,2.0,298.0,118.0,2005.0,-37.908,145.0716,10969.0,"$640,000.00","$801,903.27",25.30%
Bentleigh East,115 Bignell Rd,2,Casa,13.9,3165.0,2.0,1.0,2.0,750.0,,,-37.9325,145.0694,10969.0,"$1,160,000.00","$1,215,725.18",4.80%
Bentleigh East,7a Cardiff St,4,Terreno,13.9,3165.0,,,,,,,,,10969.0,"$1,210,000.00","$1,220,825.06",0.89%
Bentleigh East,12 John St,4,Casa,13.9,3165.0,3.0,2.0,1.0,651.0,,,-37.919,145.0558,10969.0,"$1,306,000.00","$1,492,873.39",14.31%
Bentleigh East,41 Mawby Rd,3,Casa,13.9,3165.0,3.0,1.0,2.0,635.0,,,-37.9291,145.0538,10969.0,"$1,291,000.00","$1,242,713.96",3.74%
Box Hill,32 Margaret St,4,Casa,13.1,3128.0,4.0,2.0,2.0,697.0,255.0,1940.0,-37.8151,145.135,4605.0,"$1,620,000.00","$1,859,652.13",14.79%
Box Hill,6/29 Barkly St,2,Apartamento,13.1,3128.0,2.0,1.0,1.0,140.0,81.0,1965.0,-37.8271,145.1299,4605.0,"$645,000.00","$579,923.93",10.09%
Box Hill,1/1 Cherryhinton St,2,Apartamento,13.1,3128.0,2.0,1.0,1.0,195.0,,,-37.826,145.129,4605.0,"$790,000.00","$596,390.22",24.51%
Box Hill,4/425 Station St,4,Casa,13.1,3128.0,4.0,2.0,2.0,206.0,,2003.0,-37.828,145.1215,4605.0,"$880,000.00","$1,122,233.66",27.53%
Box Hill,18 Glenmore St,4,Casa,13.1,3128.0,3.0,2.0,3.0,729.0,167.0,1905.0,-37.8233,145.1267,4605.0,"$1,560,000.00","$1,800,070.09",15.39%
Box Hill,3 Alexander St,3,Casa,13.1,3128.0,3.0,2.0,2.0,458.0,170.0,1950.0,-37.8257,145.1216,4605.0,"$1,715,000.00","$1,533,823.01",10.56%
Box Hill,21 Barkly St,3,Casa,13.1,3128.0,3.0,1.0,2.0,550.0,110.0,1950.0,-37.8275,145.1298,4605.0,"$1,200,000.00","$1,507,707.98",25.64%
Box Hill,17 Combarton St,3,Casa,13.1,3128.0,3.0,1.0,0.0,741.0,151.0,1910.0,-37.8258,145.1246,4605.0,"$1,760,000.00","$1,650,366.50",6.23%
Box Hill,1/7 Glenmore St,1,Apartamento,13.1,3128.0,1.0,1.0,1.0,774.0,,1970.0,-37.8241,145.1262,4605.0,"$288,000.00","$629,412.08",118.55%
Box Hill,15 Davey St,3,Casa,13.1,3128.0,3.0,1.0,2.0,384.0,108.0,1950.0,-37.8167,145.1373,4605.0,"$948,000.00","$1,141,485.19",20.41%
Box Hill,89 Thames St,4,Casa,13.1,3128.0,4.0,1.0,2.0,715.0,,1950.0,-37.8135,145.1218,4605.0,"$2,770,000.00","$1,855,454.91",33.02%
Box Hill,19 Wavell St,3,Casa,13.1,3128.0,3.0,1.0,1.0,590.0,,,-37.8274,145.1274,4605.0,"$1,412,000.00","$1,268,376.18",10.17%
Box Hill,31/41 Harrow St,2,Apartamento,13.1,3128.0,2.0,2.0,1.0,0.0,65.0,2010.0,-37.8216,145.127,4605.0,"$465,000.00","$579,620.95",24.65%
Box Hill,1/14 Barkly St,4,Terreno,13.1,3128.0,4.0,2.0,2.0,299.0,158.0,2008.0,-37.8282,145.1301,4605.0,"$975,000.00","$1,186,392.48",21.68%
Box Hill,23 Bass St,3,Casa,13.1,3128.0,3.0,1.0,1.0,702.0,134.0,1950.0,-37.827,145.1209,4605.0,"$1,325,000.00","$1,526,768.38",15.23%
Box Hill,3/14 Bedford St,3,Terreno,13.1,3128.0,3.0,2.0,1.0,150.0,3.0,2000.0,-37.8287,145.1319,4605.0,"$750,000.00","$748,203.14",0.24%
Box Hill,5 Wavell St,3,Casa,13.1,3128.0,3.0,2.0,1.0,643.0,159.0,1940.0,-37.8285,145.1272,4605.0,"$1,400,000.00","$1,453,344.05",3.81%
Box Hill,22 William St,3,Casa,13.1,3128.0,3.0,1.0,2.0,664.0,106.0,1930.0,-37.8235,145.1276,4605.0,"$1,500,000.00","$1,685,959.90",12.40%
Box Hill,55 Albion Rd,4,Casa,13.1,3128.0,4.0,2.0,1.0,692.0,195.0,1890.0,-37.8247,145.1281,4605.0,"$1,600,000.00","$1,631,318.38",1.96%
Box Hill,126 Carrington Rd,2,Apartamento,13.1,3128.0,3.0,1.0,1.0,155.0,,,-37.8193,145.1149,4605.0,"$616,000.00","$569,292.63",7.58%
Box Hill,54 Watts St,4,Casa,13.1,3128.0,4.0,2.0,2.0,729.0,,,-37.8143,145.1262,4605.0,"$1,661,000.00","$1,864,400.60",12.25%
Box Hill,12 Barcelona St,4,Casa,13.1,3128.0,3.0,2.0,2.0,780.0,235.0,1927.0,-37.8244,145.1319,4605.0,"$1,461,400.00","$1,806,711.49",23.63%
Box Hill,2/4 Collins St,3,Apartamento,13.1,3128.0,3.0,1.0,1.0,211.0,108.0,1980.0,-37.8275,145.1232,4605.0,"$775,000.00","$660,194.44",14.81%
Box Hill,12 Pendle St,4,Casa,13.1,3128.0,4.0,2.0,3.0,669.0,,,-37.818,145.1354,4605.0,"$1,506,000.00","$1,676,303.19",11.31%
Box Hill,33 Pendle St,4,Casa,13.1,3128.0,4.0,4.0,4.0,707.0,162.0,1926.0,-37.8166,145.1354,4605.0,"$1,670,000.00","$2,026,071.80",21.32%
Box Hill,7/12 Oxford St,1,Apartamento,13.1,3128.0,1.0,1.0,1.0,29.0,,,-37.8215,145.1214,4605.0,"$340,000.00","$464,609.05",36.65%
Box Hill,6 Archibald St,3,Casa,13.1,3128.0,3.0,1.0,2.0,763.0,120.0,1945.0,-37.8166,145.1215,4605.0,"$4,000,000.00","$2,126,849.92",46.83%
Box Hill,19 Kent Rd,3,Casa,13.1,3128.0,3.0,1.0,1.0,307.0,106.0,1890.0,-37.8247,145.1206,4605.0,"$928,000.00","$993,523.35",7.06%
Box Hill,2/20 Simpsons Rd,2,Apartamento,13.1,3128.0,2.0,2.0,1.0,176.0,,2000.0,-37.8171,145.1343,4605.0,"$761,000.00","$654,730.55",13.96%
Box Hill,3/8 Ashted Rd,2,Apartamento,13.1,3128.0,2.0,1.0,1.0,151.0,82.0,1970.0,-37.8234,145.1235,4605.0,"$636,000.00","$590,879.24",7.09%
Box Hill,6 Bass St,4,Casa,13.1,3128.0,4.0,2.0,2.0,620.0,,1912.0,-37.8279,145.121,4605.0,"$1,625,000.00","$1,637,516.62",0.77%
Box Hill,10 Cunningham St,4,Casa,13.1,3128.0,4.0,2.0,0.0,585.0,,,-37.8273,145.1289,4605.0,"$1,430,000.00","$1,434,774.36",0.33%
Box Hill,1 Maple St,3,Casa,13.1,3128.0,3.0,1.0,2.0,228.0,,2005.0,-37.8261,145.1281,4605.0,"$836,000.00","$1,015,858.85",21.51%
Box Hill,3/5 Kent Rd,2,Apartamento,13.1,3128.0,2.0,1.0,1.0,0.0,,,-37.8248,145.1215,4605.0,"$400,000.00","$586,702.26",46.68%
Box Hill,5 Patricia St,3,Casa,13.1,3128.0,3.0,1.0,1.0,755.0,95.0,1920.0,-37.8264,145.1248,4605.0,"$1,170,000.00","$1,627,342.28",39.09%
Box Hill,14 Collins St,4,Casa,13.1,3128.0,4.0,2.0,2.0,590.0,231.0,1924.0,-37.8274,145.1242,4605.0,"$1,670,000.00","$1,588,181.95",4.90%
Box Hill,14 Standard Av,4,Casa,13.1,3128.0,,,,,,,,,4605.0,"$1,750,000.00","$1,515,416.29",13.40%
Box Hill,1/10 Kangerong Rd,2,Apartamento,13.1,3128.0,,,,,,,,,4605.0,"$737,000.00","$658,967.04",10.59%
Box Hill,15 Simpsons Rd,4,Casa,13.1,3128.0,,,,,,,-37.8173,145.1337,4605.0,"$1,125,000.00","$1,491,919.12",32.62%
Box Hill,47 Albion Rd,3,Casa,13.1,3128.0,3.0,1.0,2.0,662.0,,,-37.8246,145.1269,4605.0,"$1,351,000.00","$1,539,524.47",13.95%
Box Hill,837 Canterbury Rd,3,Casa,13.1,3128.0,4.0,1.0,1.0,492.0,119.0,1930.0,-37.8283,145.1195,4605.0,"$857,000.00","$1,154,965.84",34.77%
Box Hill,2/38 Margaret St,3,Terreno,13.1,3128.0,3.0,2.0,1.0,238.0,130.0,2000.0,-37.8154,145.1355,4605.0,"$822,500.00","$885,991.25",7.72%
Box Hill,2/30 Barkly St,2,Apartamento,13.1,3128.0,2.0,1.0,1.0,153.0,,1970.0,-37.8269,145.1305,4605.0,"$560,000.00","$590,879.24",5.51%
Box Hill,1/14 Alexander St,2,Apartamento,13.1,3128.0,2.0,1.0,1.0,0.0,,1970.0,-37.8253,145.1205,4605.0,"$420,000.00","$586,702.26",39.69%
Braybrook,132 Duke St,3,Casa,10.8,3019.0,3.0,2.0,4.0,700.0,,,-37.7824,144.8469,3589.0,"$870,000.00","$826,782.83",4.97%
Braybrook,25 Lily St,2,Casa,10.8,3019.0,2.0,1.0,1.0,566.0,75.0,1950.0,-37.7839,144.8524,3589.0,"$645,000.00","$662,816.87",2.76%
Braybrook,1/3 Vine St,3,Terreno,10.8,3019.0,3.0,1.0,1.0,220.0,106.0,2011.0,-37.785,144.8561,3589.0,"$502,000.00","$540,179.69",7.61%
Braybrook,2/10 Skewes St,3,Apartamento,10.8,3019.0,3.0,2.0,1.0,327.0,124.0,2006.0,-37.7851,144.8517,3589.0,"$495,000.00","$614,304.00",24.10%
Braybrook,40 Carlton St,3,Casa,10.8,3019.0,3.0,1.0,0.0,580.0,,,-37.7804,144.8481,3589.0,"$660,000.00","$686,867.58",4.07%
Braybrook,144 Duke St,2,Casa,10.8,3019.0,2.0,1.0,4.0,749.0,77.0,1950.0,-37.7814,144.847,3589.0,"$868,000.00","$836,924.02",3.58%
Braybrook,80 South Rd,4,Casa,10.8,3019.0,4.0,2.0,1.0,283.0,154.0,1990.0,-37.7908,144.8485,3589.0,"$645,000.00","$659,646.67",2.27%
Braybrook,3 Cross St,3,Casa,10.8,3019.0,3.0,2.0,1.0,216.0,145.0,2010.0,-37.7865,144.8605,3589.0,"$652,000.00","$577,424.14",11.44%
Braybrook,2 Riley Ct,4,Casa,10.8,3019.0,4.0,2.0,2.0,606.0,240.0,2002.0,-37.788,144.862,3589.0,"$850,000.00","$743,236.49",12.56%
Braybrook,81 Churchill Av,3,Casa,10.8,3019.0,,,,,,,,,3589.0,"$740,000.00","$665,295.83",10.10%
Braybrook,18 Hancock Cr,3,Casa,10.8,3019.0,,,,,,,,,3589.0,"$570,000.00","$629,855.39",10.50%
Braybrook,19 Hughes St,3,Casa,10.8,3019.0,3.0,1.0,1.0,471.0,,1960.0,-37.7924,144.8523,3589.0,"$570,500.00","$629,821.60",10.40%
Braybrook,21 Hughes St,3,Casa,10.8,3019.0,3.0,1.0,3.0,559.0,98.0,1955.0,-37.7923,144.852,3589.0,"$575,000.00","$679,321.11",18.14%
Braybrook,19 Kannan Bvd,4,Casa,10.8,3019.0,4.0,2.0,2.0,393.0,216.0,2008.0,-37.7763,144.8543,3589.0,"$882,000.00","$749,538.91",15.02%
Braybrook,20 Balmoral St,3,Casa,10.8,3019.0,3.0,2.0,2.0,544.0,135.0,1970.0,-37.7815,144.855,3589.0,"$730,000.00","$732,062.31",0.28%
Braybrook,1 Menzies St,2,Casa,10.8,3019.0,2.0,1.0,2.0,551.0,,,-37.7825,144.8545,3589.0,"$670,000.00","$654,642.38",2.29%
Braybrook,2/24 Hancock Cr,2,Terreno,10.8,3019.0,,,,,,,,,3589.0,"$445,000.00","$413,197.49",7.15%
Braybrook,11 Howell Pl,3,Casa,10.8,3019.0,3.0,2.0,2.0,631.0,,,-37.7934,144.8467,3589.0,"$585,000.00","$717,932.80",22.72%
Braybrook,160 Duke St,2,Casa,10.8,3019.0,2.0,1.0,2.0,667.0,,1950.0,-37.7799,144.8473,3589.0,"$826,000.00","$761,068.62",7.86%
